position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
17,Slottsskogens pizzeria Göteborg,ChIJb1SG2j_zT0YRCAP0scwAwg0,0x464ff33fda86546f:0xdc200ccb1f40308,991355747133817608,https://serpapi.com/search.json?data_id=0x464ff33fda86546f%3A0xdc200ccb1f40308&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff33fda86546f%3A0xdc200ccb1f40308&engine=google_maps_photos&hl=sv,"{'latitude': 57.691362399999996, 'longitude': 11.9488658}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff33fda86546f%3A0xdc200ccb1f40308%218m2%213d57.691362399999996%214d11.9488658&engine=google_maps&google_domain=google.se&hl=sv&start=160&type=place,3.8,260.0,$,Pizzeria,"Rosengatan 13, 413 10 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–22', 'lördag': '12–22', 'söndag': '12–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",,,,https://lh5.googleusercontent.com/p/AF1QipN6dZTV1vFlz1V2uF2Q5gQ8yIfo9oVKk-lDMjog=w163-h92-k-no,,,
18,Herkules Pizzeria Göteborg,ChIJw7EIf1jzT0YRG2PpoGmS1Ss,0x464ff3587f08b1c3:0x2bd59269a0e9631b,3158591696039142171,https://serpapi.com/search.json?data_id=0x464ff3587f08b1c3%3A0x2bd59269a0e9631b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3587f08b1c3%3A0x2bd59269a0e9631b&engine=google_maps_photos&hl=sv,"{'latitude': 57.716348599999996, 'longitude': 11.9478913}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3587f08b1c3%3A0x2bd59269a0e9631b%218m2%213d57.716348599999996%214d11.9478913&engine=google_maps&google_domain=google.se&hl=sv&start=160&type=place,4.1,198.0,$$,Pizzeria,"Herkulesgatan 26, 417 01 Göteborg, Sverige",Öppet ⋅ Stänger 21:30,Öppet ⋅ Stänger 21:30,"{'torsdag': '11–21:30', 'fredag': '11–21:30', 'lördag': '11–21:30', 'söndag': '11–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21:30'}",+46 31 97 17 17,https://herkulespizzeria.se/,,https://lh5.googleusercontent.com/p/AF1QipMkkr4xFFEx-nxH8TWDIIL07ETFwUq77H3WDIDH=w80-h120-k-no,,,
19,eBay Sushi & Café,ChIJ79v9on70T0YRq6eL5LJuaAs,0x464ff47ea2fddbef:0xb686eb2e48ba7ab,822028646612707243,https://serpapi.com/search.json?data_id=0x464ff47ea2fddbef%3A0xb686eb2e48ba7ab&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff47ea2fddbef%3A0xb686eb2e48ba7ab&engine=google_maps_photos&hl=sv,"{'latitude': 57.7163535, 'longitude': 12.0041277}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff47ea2fddbef%3A0xb686eb2e48ba7ab%218m2%213d57.7163535%214d12.0041277&engine=google_maps&google_domain=google.se&hl=sv&start=160&type=place,4.1,128.0,$$,Sushirestaurang,"Ånäsvägen 8, 416 67 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 10:30 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 10:30 på fre,"{'torsdag': '10:30–21', 'fredag': '10:30–21', 'lördag': '12–20', 'söndag': '12–20', 'måndag': '10:30–21', 'tisdag': '10:30–21', 'onsdag': '10:30–21'}",+46 31 21 05 85,http://ebaysushi.se/,,https://lh5.googleusercontent.com/p/AF1QipPeZMJW5ZnLqhlHTBvxe6ddCBZM4UAkt-m7ImCy=w163-h92-k-no,,,
20,Tomas pizzeria,ChIJydBZMofzT0YR8Zme55oxFt4,0x464ff3873259d0c9:0xde16319ae79e99f1,16003032867288291825,https://serpapi.com/search.json?data_id=0x464ff3873259d0c9%3A0xde16319ae79e99f1&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3873259d0c9%3A0xde16319ae79e99f1&engine=google_maps_photos&hl=sv,"{'latitude': 57.709252299999996, 'longitude': 12.0033224}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3873259d0c9%3A0xde16319ae79e99f1%218m2%213d57.709252299999996%214d12.0033224&engine=google_maps&google_domain=google.se&hl=sv&start=160&type=place,4.1,228.0,$$,Pizzeria,"Sankt Pauligatan 39, 416 60 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–21', 'fredag': '11–22', 'lördag': '12–22', 'söndag': '12–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",+46 31 84 17 01,http://www.tomaspizzeria.com/,,https://lh5.googleusercontent.com/p/AF1QipMMcJc41un-BfhvprtPegxUXsLtHEvRkV8NqPmV=w127-h92-k-no,,,
2,Armans Coffee,ChIJq__FbVXzT0YR8XaE65rZRiM,0x464ff3556dc5ffab:0x2346d99aeb8476f1,2541958299096741617,https://serpapi.com/search.json?data_id=0x464ff3556dc5ffab%3A0x2346d99aeb8476f1&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3556dc5ffab%3A0x2346d99aeb8476f1&engine=google_maps_photos&hl=sv,"{'latitude': 57.697268699999995, 'longitude': 11.94791}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3556dc5ffab%3A0x2346d99aeb8476f1%218m2%213d57.697268699999995%214d11.94791&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,3.9,166.0,$$,Kafé,"Plantagegatan 17, 413 05 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 09,Stängt ⋅ Öppnar fre kl. 09,"{'torsdag': '09–20', 'fredag': '09–22', 'lördag': '09–22', 'söndag': '10–18', 'måndag': '09–18', 'tisdag': '09–20', 'onsdag': '09–20'}",+46 31 14 13 20,https://armanscoffee.gastrogate.com/,,https://lh5.googleusercontent.com/p/AF1QipOWyjNyjgBlD-vtlSJw8i-WQjT5ZNhVKpwBAfgv=w80-h142-k-no,,,
3,Nikolinas grill och bar,ChIJP6I-3Kv0T0YRLIEjTDI1g_s,0x464ff4abdc3ea23f:0xfb8335324c23812c,18123387815611040044,https://serpapi.com/search.json?data_id=0x464ff4abdc3ea23f%3A0xfb8335324c23812c&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4abdc3ea23f%3A0xfb8335324c23812c&engine=google_maps_photos&hl=sv,"{'latitude': 57.721661999999995, 'longitude': 11.9366398}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4abdc3ea23f%3A0xfb8335324c23812c%218m2%213d57.721661999999995%214d11.9366398&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.3,89.0,$$,Pizzeria,"Wieselgrensplatsen 9, 417 17 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–21', 'fredag': '11–21', 'lördag': '12–21', 'söndag': '12–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",+46 31 23 20 90,http://onlinepizza.se/goteborg/nikolinas-bar-och-pizzeria,,https://lh5.googleusercontent.com/p/AF1QipOcuKqGRqThGwmKBVAQGy4WcBrOha6LbzHxOggg=w80-h107-k-no,,True,"""ABSOLUT BÄSTA KEBABSÅSEN I HELA GÖTEBORG!!!"""
4,Änggården Kolgrill & Pizzeria,ChIJW_WRFMvzT0YRcE2GyHUNLWE,0x464ff3cb1491f55b:0x612d0d75c8864d70,7002267795157568880,https://serpapi.com/search.json?data_id=0x464ff3cb1491f55b%3A0x612d0d75c8864d70&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3cb1491f55b%3A0x612d0d75c8864d70&engine=google_maps_photos&hl=sv,"{'latitude': 57.680479999999996, 'longitude': 11.946496}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3cb1491f55b%3A0x612d0d75c8864d70%218m2%213d57.680479999999996%214d11.946496&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.0,154.0,,Pizzeria,"Carl Skottsbergs gata 84, 413 19 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–22', 'lördag': '12–22', 'söndag': '11–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 14 19 22,http://www.anggardenpizzeria.se/,,https://lh5.googleusercontent.com/p/AF1QipNeK7vB1-0J8fLNs6tKHR6YEsBSOQpYU7bejJT9=w122-h92-k-no,,,"""Bästa pizzeria i Göteborg."""
5,Pizza Night,ChIJLdLixA30T0YR3WST34MHzVI,0x464ff40dc4e2d22d:0x52cd0783df9364dd,5966433344308864221,https://serpapi.com/search.json?data_id=0x464ff40dc4e2d22d%3A0x52cd0783df9364dd&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff40dc4e2d22d%3A0x52cd0783df9364dd&engine=google_maps_photos&hl=sv,"{'latitude': 57.717171, 'longitude': 12.040707}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff40dc4e2d22d%3A0x52cd0783df9364dd%218m2%213d57.717171%214d12.040707&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.1,95.0,$$,Pizzeria,"Stenungsundsgatan 2, 416 74 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '15–22', 'fredag': '13:30–22', 'lördag': '13:30–22', 'söndag': '13:30–22', 'måndag': '15–22', 'tisdag': '15–22', 'onsdag': '15–22'}",+46 31 21 52 55,https://restauranger.info/pizza-night/,,https://lh5.googleusercontent.com/p/AF1QipO6GmEhDCdKWWrEtZAaMOLRUkA9JjJkSycWLUoW=w122-h92-k-no,,,"""Troligen Göteborgs bästa pizzor med tunn och frasig botten"""
6,Mini Mac - Pizzeria Masthugget,ChIJq4KYNkfzT0YRUovT9sc1Wuc,0x464ff347369882ab:0xe75a35c7f6d38b52,16670696103621135186,https://serpapi.com/search.json?data_id=0x464ff347369882ab%3A0xe75a35c7f6d38b52&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff347369882ab%3A0xe75a35c7f6d38b52&engine=google_maps_photos&hl=sv,"{'latitude': 57.6957106, 'longitude': 11.9424417}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff347369882ab%3A0xe75a35c7f6d38b52%218m2%213d57.6957106%214d11.9424417&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,3.7,134.0,$$,Pizzeria,"Fjällgatan 28, 413 17 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 12 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 12 på fre,"{'torsdag': '12–21', 'fredag': '12–21', 'lördag': '12–21', 'söndag': '12–21', 'måndag': '12–21', 'tisdag': '12–21', 'onsdag': '12–21'}",+46 31 12 77 90,http://www.minimac.se/,,https://lh5.googleusercontent.com/p/AF1QipO67wI4DFueds1F5myzDV-vABbexeKruGp8UWq2=w163-h92-k-no,,,"""Bästa pizzerian i Göteborg!!"""
7,Stabbe Pizzeria - Pizzeria Göteborg,ChIJEYcTDA_0T0YR2AbWsimbHCg,0x464ff40f0c138711:0x281c9b29b2d606d8,2890355664261351128,https://serpapi.com/search.json?data_id=0x464ff40f0c138711%3A0x281c9b29b2d606d8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff40f0c138711%3A0x281c9b29b2d606d8&engine=google_maps_photos&hl=sv,"{'latitude': 57.715169599999996, 'longitude': 12.0472313}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff40f0c138711%3A0x281c9b29b2d606d8%218m2%213d57.715169599999996%214d12.0472313&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,3.7,98.0,$$,Pizzeria,"STABBETORGET 4, 416 80 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–21', 'fredag': '11–21', 'lördag': '11–21', 'söndag': '12–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",+46 31 21 21 29,,,https://lh5.googleusercontent.com/p/AF1QipN5uqU0x8GzJEzXAQs8YzSv6-vruYrbcq51-U4X=w80-h106-k-no,,True,
8,Kville saluhall,ChIJN1AcmKj0T0YRuE0QF2UHIwk,0x464ff4a8981c5037:0x923076517104db8,658378101286260152,https://serpapi.com/search.json?data_id=0x464ff4a8981c5037%3A0x923076517104db8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4a8981c5037%3A0x923076517104db8&engine=google_maps_photos&hl=sv,"{'latitude': 57.721063199999996, 'longitude': 11.9445217}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4a8981c5037%3A0x923076517104db8%218m2%213d57.721063199999996%214d11.9445217&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.1,926.0,,Mattorg,"Kville Saluhall, Gustaf Dalénsgatan 2, 417 22 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 10,Stängt ⋅ Öppnar fre kl. 10,"{'torsdag': '10–19', 'fredag': '10–19', 'lördag': '10–16', 'söndag': 'Stängt', 'måndag': '10–19', 'tisdag': '10–19', 'onsdag': '10–19'}",+46 31 23 16 00,http://www.kvillessaluhall.se/,,https://lh5.googleusercontent.com/p/AF1QipOVsWVkM2GVL-Wf4l2fpfQivy86IiDE5roM-G2i=w122-h92-k-no,,,"""Trevliga små restauranger i lokalen också."""
10,Kville Biljard Bar & Kök,ChIJURciyqf0T0YR_Toxr0Q-2MU,0x464ff4a7ca221751:0xc5d83e44af313afd,14256213085159242493,https://serpapi.com/search.json?data_id=0x464ff4a7ca221751%3A0xc5d83e44af313afd&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4a7ca221751%3A0xc5d83e44af313afd&engine=google_maps_photos&hl=sv,"{'latitude': 57.7191313, 'longitude': 11.9471039}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4a7ca221751%3A0xc5d83e44af313afd%218m2%213d57.7191313%214d11.9471039&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.1,1025.0,$$,Restaurang,"Kvilletorget 2, 417 04 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '12–00', 'fredag': '12–01', 'lördag': '12–01', 'söndag': '12–23', 'måndag': '12–23', 'tisdag': '12–23', 'onsdag': '12–00'}",+46 31 711 14 44,https://www.kvillebiljard.com/,,https://lh5.googleusercontent.com/p/AF1QipN9DDdFsnqW9FfyEFYuPlR--2ufiIR3ZRKPr3-J=w122-h92-k-no,,,"""Bästa biljarden som du hittar i Göteborg."""
11,KORV KIOSK,ChIJ1UMeITLzT0YRDq5NE-ZUD_E,0x464ff332211e43d5:0xf10f54e6134dae0e,17370195634934361614,https://serpapi.com/search.json?data_id=0x464ff332211e43d5%3A0xf10f54e6134dae0e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff332211e43d5%3A0xf10f54e6134dae0e&engine=google_maps_photos&hl=sv,"{'latitude': 57.686304899999996, 'longitude': 11.9204545}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff332211e43d5%3A0xf10f54e6134dae0e%218m2%213d57.686304899999996%214d11.9204545&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.2,341.0,$,Korvkiosk,"Mariagatan 6, 414 71 Göteborg, Sverige",Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 21 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–21', 'fredag': '11–22', 'lördag': '11–22', 'söndag': '11–21', 'måndag': '11–21', 'tisdag': '11–21', 'onsdag': '11–21'}",,,,https://lh5.googleusercontent.com/p/AF1QipN2ZF5aCpja18_qcdrajODW1kXac7t38fca7e7C=w80-h99-k-no,,True,"""Goaste korvarn i Göteborg 😋😋😋❤️"""
12,Toui's Thai Kök - Vasastan,ChIJm8uR1iDzT0YR1YGd_fHNqLI,0x464ff320d691cb9b:0xb2a8cdf1fd9d81d5,12873765974064333269,https://serpapi.com/search.json?data_id=0x464ff320d691cb9b%3A0xb2a8cdf1fd9d81d5&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff320d691cb9b%3A0xb2a8cdf1fd9d81d5&engine=google_maps_photos&hl=sv,"{'latitude': 57.696536099999996, 'longitude': 11.970479899999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff320d691cb9b%3A0xb2a8cdf1fd9d81d5%218m2%213d57.696536099999996%214d11.970479899999999&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.2,132.0,,Thailändsk restaurang,"Föreningsgatan 34, 411 27 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–21', 'lördag': '12–21', 'söndag': '12–20', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 31 41 30 00,https://touisthaigoteborg.se/vasastan/,,https://lh5.googleusercontent.com/p/AF1QipPW0-6TrD22MSwmdvpp6J9rRgzSa5xbsm7P7jS2=w80-h106-k-no,,,"""Superbra och rekommenderar."""
13,GO Sushi,ChIJt4jguaf0T0YRGlf68qsnjwU,0x464ff4a7b9e088b7:0x58f27abf2fa571a,400582511328646938,https://serpapi.com/search.json?data_id=0x464ff4a7b9e088b7%3A0x58f27abf2fa571a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff4a7b9e088b7%3A0x58f27abf2fa571a&engine=google_maps_photos&hl=sv,"{'latitude': 57.7186988, 'longitude': 11.947469199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff4a7b9e088b7%3A0x58f27abf2fa571a%218m2%213d57.7186988%214d11.947469199999999&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.1,37.0,,Sushirestaurang,"Brämaregatan 12, 417 04 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–20', 'fredag': '11–20', 'lördag': '11–18', 'söndag': 'Stängt', 'måndag': '11–20', 'tisdag': '11–20', 'onsdag': '11–20'}",+46 31 714 82 62,https://www.facebook.com/Go-sushi-512378655616862/,,https://lh5.googleusercontent.com/p/AF1QipM5S_6MoZXY96mxIT9_9YmL7Y8f7veyB3-Smrkc=w122-h92-k-no,,,
14,Avenyn,ChIJt9NBFHDzT0YR40GEt3DZwW0,0x464ff3701441d3b7:0x6dc1d970b78441e3,7908841498777764323,https://serpapi.com/search.json?data_id=0x464ff3701441d3b7%3A0x6dc1d970b78441e3&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3701441d3b7%3A0x6dc1d970b78441e3&engine=google_maps_photos&hl=sv,"{'latitude': 57.701058599999996, 'longitude': 11.973548}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3701441d3b7%3A0x6dc1d970b78441e3%218m2%213d57.701058599999996%214d11.973548&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.3,312.0,,Turistattraktion,"Kungsportsavenyen 10, 411 36 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 09,Stängt ⋅ Öppnar fre kl. 09,"{'torsdag': '09–17', 'fredag': '09–19', 'lördag': '09–17', 'söndag': 'Stängt', 'måndag': '09–17', 'tisdag': '09–17', 'onsdag': '09–17'}",+46 31 13 80 90,http://www.avenyn.se/,,https://lh5.googleusercontent.com/p/AF1QipPZJTBkL844Sr-WB5X0ggvX0OZqxrs0Z1wnu_xx=w80-h106-k-no,,True,"""Göteborg är ju staden på G så alltid trevligt."""
15,Oceanen,ChIJ6RxukkjzT0YReT2RgErWbYA,0x464ff348926e1ce9:0x806dd64a80913d79,9254288424789163385,https://serpapi.com/search.json?data_id=0x464ff348926e1ce9%3A0x806dd64a80913d79&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff348926e1ce9%3A0x806dd64a80913d79&engine=google_maps_photos&hl=sv,"{'latitude': 57.6984989, 'longitude': 11.9336714}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff348926e1ce9%3A0x806dd64a80913d79%218m2%213d57.6984989%214d11.9336714&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.2,569.0,$$,Dansskola,"Stigbergstorget 8, 414 63 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '16–23', 'fredag': '16–01', 'lördag': '16–01', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '16–23', 'onsdag': '16–23'}",,http://oceanen.com/,,https://lh5.googleusercontent.com/p/AF1QipMSbI0yykppcjB4L1E3zATY6yNo4JSeo50dP99o=w122-h92-k-no,,,"""Göteborgs bästa korvkrog!"""
16,Göteborgsfamiljen,ChIJk82FH3DzT0YRcSo41MsG34U,0x464ff3701f85cd93:0x85df06cbd4382a71,9646436399359470193,https://serpapi.com/search.json?data_id=0x464ff3701f85cd93%3A0x85df06cbd4382a71&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3701f85cd93%3A0x85df06cbd4382a71&engine=google_maps_photos&hl=sv,"{'latitude': 57.6988674, 'longitude': 11.9506842}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3701f85cd93%3A0x85df06cbd4382a71%218m2%213d57.6988674%214d11.9506842&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,3.9,7.0,,Huvudkontor,"Tredje Långgatan 9, 413 03 Göteborg, Sverige",,,,+46 31 309 52 90,http://www.goteborgsfamiljen.se/,,https://lh5.googleusercontent.com/p/AF1QipNWiYNORgTIinzLZ4fF5m_j9FEoX-BET6NdfDNa=w138-h92-k-no,,,
17,Gothia Towers,ChIJo6Knj53zT0YRbC0lcg2QFGU,0x464ff39d8fa7a2a3:0x6514900d72252d6c,7283604884788948332,https://serpapi.com/search.json?data_id=0x464ff39d8fa7a2a3%3A0x6514900d72252d6c&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39d8fa7a2a3%3A0x6514900d72252d6c&engine=google_maps_photos&hl=sv,"{'latitude': 57.6973908, 'longitude': 11.9890125}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39d8fa7a2a3%3A0x6514900d72252d6c%218m2%213d57.6973908%214d11.9890125&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.4,8571.0,,Hotell,"Mässans gata 24, 412 51 Göteborg, Sverige",,,,+46 31 750 88 00,https://gothiatowers.com/,,https://lh3.googleusercontent.com/gps-proxy/AGL7lfDHZORhVqbGPrFk7ckD80kjFjz8dRN7PyijP2PCiUJjU86ts0gdUo4nxWwcjMWOGWcB4u_UbNP5NZ2QHK5wyT6TsjmbIkmQKc7kXHiCX_S4MZ1YsQC8UFFt2lGRKRCpnjLPi7GPhQEXsyw_j4HInZii8e8O3ed_Kzk_C6g08NfjJ72aWx0qcVUYDw=w127-h92-k-no,Snyggt hotell med möteslokaler. Moderna rum och sviter på snyggt hotell med 3 restauranger och möteslokaler.,,"""Mest kul att testa hotellet, ett landmärke i göteborg."""
18,Jungman Jansson,ChIJPbuSqlCNT0YRRQcn0A3VBdY,0x464f8d50aa92bb3d:0xd605d50dd0270745,15421966754303641413,https://serpapi.com/search.json?data_id=0x464f8d50aa92bb3d%3A0xd605d50dd0270745&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464f8d50aa92bb3d%3A0xd605d50dd0270745&engine=google_maps_photos&hl=sv,"{'latitude': 57.6375563, 'longitude': 11.8714801}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464f8d50aa92bb3d%3A0xd605d50dd0270745%218m2%213d57.6375563%214d11.8714801&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.3,870.0,$$,Restaurang,"ÖNNEREDS BRYGGA 3, 421 57 Västra Frölunda, Sverige",Stängt ⋅ Öppnar fre kl. 11:30,Stängt ⋅ Öppnar fre kl. 11:30,"{'torsdag': '11:30–15', 'fredag': '11:30–15', 'lördag': 'Stängt', 'söndag': '13–17', 'måndag': '11:30–15', 'tisdag': '11:30–15', 'onsdag': '11:30–15'}",+46 31 45 85 80,http://www.jungmanjansson.com/,,https://lh5.googleusercontent.com/p/AF1QipP9wHFg9TjU3qqhTaGnoeYlIkyEnoa3-f5_iZHN=w122-h92-k-no,,,"""God mat med utsikt över Göteborgs södra skärgården"""
19,Sannegårdens Pizzeria Johanneberg,ChIJNwdwjgrzT0YRp-PNd9EuGDs,0x464ff30a8e700737:0x3b182ed177cde3a7,4258204924871828391,https://serpapi.com/search.json?data_id=0x464ff30a8e700737%3A0x3b182ed177cde3a7&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff30a8e700737%3A0x3b182ed177cde3a7&engine=google_maps_photos&hl=sv,"{'latitude': 57.6878609, 'longitude': 11.9822645}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff30a8e700737%3A0x3b182ed177cde3a7%218m2%213d57.6878609%214d11.9822645&engine=google_maps&google_domain=google.se&hl=sv&start=180&type=place,4.3,880.0,$$,Pizzeria,"Gibraltargatan 52, 412 58 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '10–22', 'fredag': '10–22', 'lördag': '11–22', 'söndag': '11–22', 'måndag': '10–22', 'tisdag': '10–22', 'onsdag': '10–22'}",+46 31 16 26 13,https://sannegardens.se/,,https://lh5.googleusercontent.com/p/AF1QipPM6QI7lLaL28KdvaSQu2wppd2rI8HzmuCMNuqO=w80-h142-k-no,,,"""Bor själv i Småland men när det vankas Göteborg blir det här vi äter."""
